hr,lat,lon,mag,fingure_print
2922,-3.87,-62.96,4.64,951.36365
2923,-0.7,-57.61,6.34,986.811
2924,24.24,-4.45,5.56,1288.7354
2925,-14.64,-83.71,6.28,1142.7881
2926,20.64,-15.34,6.27,957.3217
2927,8.26,-41.89,5.13,1948.221
2928,0.61,-55.53,5.74,1150.2025
2929,29.09,19.66,6.06,1390.2094
2930,24.23,-4.97,4.9,1181.6033
2931,20.79,-15.56,6.17,1021.8407
2932,3.38,-51.05,6.53,832.39014
2933,-1.26,-59.15,6.37,965.43933
2934,-14.96,-84.77,4.94,1070.9119
2935,25.49,-1.06,5.73,1586.1963
2936,23.58,-7.71,6.17,1200.5972
2937,-6.67,-68.98,4.53,766.7639
2938,18.35,-22.01,5.05,1702.5178
2939,27.88,9.57,5.56,1369.0132
2940,-13.19,-81.4,5.72,1272.9127
2941,-16.32,-87.95,6.39,1239.3141
2942,-6.75,-69.29,6.6,865.0448
2943,13.03,-33.69,0.38,1105.5034
2944,-1.84,-60.65,4.7,1018.1494
2945,-8.05,-71.71,6.38,427.1552
2946,29.53,21.49,4.99,1660.7754
2947,1.61,-54.92,6.72,1368.7631
2948,-2.44,-61.96,4.5,623.20654
2949,-2.44,-61.97,4.62,586.11597
2950,13.2,-33.79,6.02,1157.3391
2951,20.73,-16.92,5.89,932.25525
2952,-8.88,-73.54,6.59,881.5486
2953,17.05,-25.89,6.24,943.3628
2954,-7.16,-70.46,5.8,863.3296
2955,-8.28,-72.47,6.19,390.35864
2956,-2.35,-62.09,6.5,644.7682
2957,-12.86,-81.31,5.68,1220.5206
2958,7.04,-45.9,6.01,1303.1978
2959,3.55,-52.09,4.94,851.85956
2960,1.36,-55.9,5.93,1100.4587
2961,-7.9,-72.14,4.84,430.9843
2962,24.76,-5.83,6.02,1072.218
2963,-7.77,-72.01,5.73,466.71082
2964,-7.82,-72.13,5.76,468.24683
2965,17.17,-26.28,5.77,937.13605
2966,12.81,-35.43,5.94,1286.4629
2967,17.51,-25.61,5.56,1065.8458
2968,-7.46,-71.54,6.0,491.91925
2969,28.72,12.06,5.27,1767.33
2970,6.52,-47.19,3.93,1372.4165
2971,-14.82,-85.68,6.06,1211.9454
2972,-2.63,-63.17,6.76,782.7046
2973,23.27,-11.19,4.28,1644.5468
2974,-4.43,-66.43,6.56,1658.983
2975,30.2,29.24,5.92,1916.3464
2976,0.27,-58.36,6.18,1211.8109
2977,30.15,26.21,6.49,1881.4685
2978,21.02,-17.75,6.21,1147.8956
2979,-23.14,-106.11,7.16,1320.3033
2980,-23.14,-106.11,7.26,1320.3033
2981,-7.69,-72.51,5.42,408.40308
2982,11.56,-38.73,6.19,1766.4987
2983,22.39,-14.42,5.31,1356.6669
2984,-10.57,-77.96,6.41,971.12994
2985,21.97,-15.85,3.57,1105.5841
2986,-7.57,-72.57,6.54,468.30673
2987,17.43,-27.12,6.43,982.359
2988,-1.44,-62.01,5.64,913.0141
2989,12.81,-36.84,6.47,1289.0261
2990,23.41,-12.23,1.14,1582.9565
2991,20.62,-19.99,6.33,1437.813
2992,-0.85,-61.37,6.55,875.1256
2993,-2.32,-63.88,4.59,1021.7898
2994,-6.15,-70.51,5.6,837.2798
2995,-7.54,-72.98,6.89,468.5557
2996,-2.54,-64.38,3.96,1001.83563
2997,29.44,46.32,6.56,1128.5876
2998,-10.57,-78.57,5.06,879.8473
2999,26.5,-2.32,5.18,1786.4005
3000,-24.11,-109.62,6.18,1604.0471
3001,-7.11,-72.45,6.4,427.16327
3002,-8.44,-74.86,5.17,867.7712
3003,20.14,-21.86,4.88,1517.5415
3004,-0.26,-60.75,5.62,772.03815
3005,-12.79,-82.95,6.57,1161.8706
3006,-16.72,-90.91,6.43,1023.31305
3007,-5.99,-70.62,5.8,981.5403
3008,17.0,-29.33,5.3,1751.0088
3009,4.91,-52.19,6.89,761.83484
3010,4.91,-52.2,6.07,759.7233
3011,-6.84,-72.31,5.88,341.60614
3012,-16.46,-90.57,6.21,1038.6887
3013,25.53,-6.76,5.14,1242.1531
3014,8.9,-45.31,5.49,1589.5414
3015,5.07,-52.14,5.04,723.13367
3016,-6.73,-72.31,6.54,516.2308
3017,-6.74,-72.39,3.61,475.43896
3018,-4.81,-69.13,5.37,1165.5359
3019,6.17,-50.59,6.39,804.89453
3020,-9.53,-77.51,6.03,871.7235
3021,22.4,-17.48,6.18,1419.9725
3022,-6.56,-72.45,5.88,487.86633
3023,1.34,-59.19,5.9,1362.097
3024,-22.16,-104.57,3.95,1383.4911
3025,-7.54,-74.36,6.57,796.4979
3026,4.71,-53.59,6.34,809.7434
3027,4.72,-53.62,6.43,843.21674
3028,30.25,16.11,6.02,1529.4594
3029,6.66,-50.32,5.48,856.3339
3030,18.71,-27.14,6.04,1265.1013
3031,-15.48,-89.32,6.12,867.589
3032,-7.09,-73.77,6.31,794.31256
3033,14.77,-35.64,6.53,1276.7883
3034,-0.21,-62.25,4.5,790.8022
3035,-6.63,-73.08,5.08,452.6977
3036,-19.49,-98.18,6.38,1635.5673
3037,-10.56,-80.25,5.23,712.469
3038,-20.97,-101.85,6.18,1900.3013
3039,30.56,17.34,6.38,1356.2745
3040,26.19,-7.19,6.03,1485.1262
3041,-7.57,-75.03,6.14,783.87573
3042,6.41,-51.52,6.23,835.6379
3043,0.49,-61.47,5.33,764.69946
3044,4.51,-54.91,5.18,1321.2521
3045,0.57,-61.46,3.34,818.9059
3046,-10.66,-80.73,4.71,660.83057
3047,8.62,-47.95,5.61,1673.1932
3048,3.02,-57.49,6.56,1335.7622
3049,-4.69,-70.42,5.93,911.8385
3050,14.69,-36.83,6.18,1015.5226
3051,3.44,-56.95,6.12,1344.9403
3052,-3.64,-68.76,5.6,1277.3828
3053,21.72,-21.62,5.99,1360.5675
3054,7.82,-49.75,6.16,1225.1993
3055,-10.19,-80.18,4.11,810.1827
3056,-15.03,-89.26,6.33,921.0653
3057,-9.36,-78.76,6.32,789.35815
3058,-10.42,-80.61,5.84,740.8613
3059,14.2,-38.32,5.14,1109.1589
3060,1.08,-61.37,6.45,1026.9247
3061,14.99,-36.98,6.31,1015.67676
3062,-14.91,-89.26,5.59,995.16235
3063,7.14,-51.32,6.36,957.98914
3064,6.62,-52.27,5.17,965.032
3065,29.95,8.3,6.25,1700.302
3066,30.02,8.5,5.45,1695.4928
3067,24.7,-14.19,4.97,1594.0262
3068,2.93,-58.56,5.63,1359.1089
3069,-9.09,-78.72,6.45,955.3866
3070,-16.62,-92.87,5.78,630.6011
3071,-12.0,-83.97,5.91,955.8986
3072,11.03,-44.94,5.76,1774.6406
3073,6.26,-53.16,5.69,1123.5817
3074,-8.26,-77.47,6.32,769.88605
3075,30.73,39.14,5.41,1735.2655
3076,-16.44,-92.69,6.72,675.2381
3077,31.18,18.81,6.72,1350.4703
3078,-8.1,-77.32,6.04,735.2779
3079,-3.88,-70.27,5.01,917.2942
3080,-6.86,-75.35,3.73,873.64087
3081,-19.08,-98.52,5.79,1567.0927
3082,29.96,45.53,5.42,1322.2605
3083,27.7,-5.13,6.23,1622.0248
3084,-5.93,-73.9,4.49,1103.7614
3085,-4.59,-71.78,5.43,877.9242
3086,22.74,-21.42,5.35,1405.0459
3087,18.24,-32.16,5.86,1409.2356
3088,-13.54,-87.62,5.7,961.27814
3089,-11.19,-83.38,4.63,738.026
3090,-10.42,-82.06,4.24,883.557
3091,-4.14,-71.48,5.49,928.559
3092,-3.53,-70.64,6.15,987.2881
3093,16.49,-36.37,6.17,1314.2959
3094,30.05,4.29,6.34,2002.9496
3095,21.45,-25.62,5.78,1256.5879
3096,-1.4,-67.33,6.44,1184.414
3097,18.53,-32.57,6.05,1367.8766
3098,15.14,-39.58,6.35,1179.2134
3099,-0.86,-66.92,6.33,1134.0034
3100,-12.36,-86.19,6.38,939.3005
3101,-7.93,-78.53,6.02,753.318
3102,3.07,-60.64,4.2,1387.6364
3103,18.09,-34.02,6.41,1363.7103
3104,22.08,-25.06,5.99,1175.8696
3105,-14.61,-90.45,5.63,1140.548
3106,31.91,21.76,5.77,1157.2513
3107,-6.26,-75.89,6.78,960.8337
3108,29.15,50.73,6.49,1478.9779
3109,31.95,23.27,6.01,1225.5409
3110,15.88,-38.7,5.29,1174.1558
3111,-7.02,-77.39,6.09,1040.3041
3112,31.97,26.53,6.4,1706.8164
3113,-0.65,-67.1,4.79,1267.7041
3114,-7.57,-78.34,5.35,765.41626
3115,20.99,-28.4,6.02,1504.12
3116,-7.83,-78.9,5.09,818.5514
3117,-12.32,-86.68,3.47,918.77484
3118,-9.73,-82.21,6.22,949.87634
3119,32.05,19.67,6.49,1176.2291
3120,-15.94,-93.5,5.74,493.73297
3121,-8.49,-80.23,5.17,745.34644
3122,13.39,-44.24,4.93,1401.7794
3123,3.29,-61.28,5.11,1456.8989
3124,25.82,-16.23,5.83,1216.0581
3125,23.84,-21.98,6.25,1351.565
3126,-15.24,-92.25,6.25,781.4002
3127,25.23,-18.13,6.34,1287.2568
3128,22.88,-24.5,5.55,1092.2391
3129,-10.28,-83.48,4.41,655.34094
3130,28.93,-5.5,6.34,2051.4749
3131,6.0,-57.16,4.61,1605.7134
3132,25.89,-16.62,6.31,1233.1643
3133,-11.36,-85.43,6.44,985.24805
3134,22.71,-25.43,5.99,1226.9373
3135,13.99,-43.64,6.51,1342.8604
3136,17.74,-36.58,5.65,1656.3938
3137,-8.13,-80.02,5.99,758.5765
3138,-15.69,-93.38,5.6,566.6348
3139,-17.11,-96.13,6.14,900.77527
3140,-5.01,-74.96,5.24,1184.502
3141,14.81,-42.35,4.68,1363.0555
3142,-10.51,-84.2,6.32,627.54675
3143,-10.51,-84.2,6.34,627.54675
3144,19.67,-32.83,6.22,1512.6748
3145,16.8,-39.07,4.39,1504.0232
3146,-8.06,-80.35,6.61,824.9902
3147,-15.8,-93.93,5.81,439.3736
3148,-9.86,-83.41,6.02,672.1127
3149,27.14,-13.9,4.94,1343.9153
3150,12.67,-46.95,6.33,1847.6431
3151,-9.77,-83.34,6.12,698.2466
3152,-15.43,-93.41,6.33,668.5592
3153,-15.61,-93.76,5.17,587.1886
3154,-3.6,-73.46,5.95,1011.23376
3155,-3.39,-73.31,6.34,1096.9382
3156,-12.37,-88.02,5.87,882.8696
3157,-12.48,-88.39,6.1,908.56854
3158,24.34,-23.35,6.15,1316.4119
3159,-16.92,-96.55,4.82,870.4321
3160,-0.79,-69.52,5.82,1160.7671
3161,-12.92,-89.24,6.28,1094.8317
3162,-5.53,-77.01,5.52,1143.8029
3163,22.16,-29.11,5.12,1142.8323
3164,27.5,-14.34,6.21,1434.4277
3165,-4.71,-75.98,2.25,1139.0945
3166,-6.27,-78.48,6.29,1018.40466
3167,31.52,3.16,6.26,1705.8644
3168,6.28,-58.9,6.13,1109.3743
3169,26.05,-19.58,5.99,1338.8512
3170,-0.69,-69.83,5.31,1119.2944
3171,-21.21,-105.73,6.34,1337.6938
3172,16.22,-42.18,6.41,1657.042
3173,32.65,12.81,4.84,2121.4658
3174,12.07,-50.04,6.23,1779.4257
3175,33.04,20.83,5.93,1142.8086
3176,25.99,-20.81,5.3,1477.7164
3177,-0.91,-70.76,6.14,1091.5686
3178,-10.06,-85.19,5.95,1022.02026
3179,-8.1,-82.12,6.19,665.6745
3180,-11.3,-87.42,5.53,1134.6387
3181,31.79,2.12,6.27,1631.3884
3182,32.53,32.99,5.32,1949.8607
3183,6.36,-59.93,5.38,1029.0964
3184,23.18,-28.98,6.27,1103.1064
3185,4.4,-63.15,2.81,1875.5559
3186,-16.14,-96.11,6.3,859.6335
3187,-7.01,-80.77,5.05,972.166
3188,15.66,-44.72,4.34,1586.5769
3189,11.53,-52.2,6.32,1499.0952
3190,6.74,-59.95,6.36,1086.0835
3191,27.9,-16.89,5.73,1564.2354
3192,7.4,-59.04,4.4,1281.5444
3193,31.5,-2.23,6.58,2458.6702
3194,9.08,-56.53,5.68,1501.8375
3195,-2.63,-74.54,6.37,857.9104
3196,1.44,-68.41,6.65,1240.4646
3197,29.89,49.05,6.32,1442.742
3198,24.08,-28.24,6.23,1059.3329
3199,-1.34,-72.72,6.2,720.8468
3200,33.58,18.69,5.85,1359.1863
3201,22.16,-33.03,6.07,1484.5562
3202,10.61,-54.57,5.54,1325.7811
3203,-8.45,-83.92,5.7,740.4424
3204,-5.96,-80.07,5.21,1075.996
3205,-5.13,-78.84,6.26,1106.3082
3206,-7.7,-82.81,4.27,572.68494
3207,-7.69,-82.8,1.78,589.01526
3208,25.53,-25.3,5.63,644.0376
3209,25.53,-25.3,6.02,644.0376
3210,25.53,-25.3,6.2,644.0376
3211,11.19,-53.89,4.72,1326.1215
3212,13.91,-49.4,5.36,1796.3091
3213,-7.98,-83.33,5.23,597.8438
3214,24.14,-29.01,6.54,1159.1714
3215,29.71,-12.58,5.64,1871.2549
3216,31.61,41.53,5.54,1715.8845
3217,-16.24,-97.2,6.28,838.25134
3218,-12.26,-90.38,5.66,1452.1221
3219,-2.02,-74.47,6.44,757.15186
3220,-14.95,-94.97,4.76,1108.2424
3221,33.69,23.41,6.45,1088.2339
3222,25.27,-26.54,6.01,937.5284
3223,-18.56,-101.62,4.35,1803.1882
3224,27.82,-19.7,6.56,1549.5522
3225,-3.24,-76.45,4.45,1150.1448
3226,-5.06,-79.29,4.75,1163.1252
3227,-8.05,-83.91,5.82,795.76904
3228,25.98,-25.47,6.47,832.48553
3229,10.11,-56.63,4.99,1341.2538
3230,2.33,-68.5,6.52,1248.2339
3231,24.19,-30.19,6.38,1139.856
3232,-6.96,-82.44,5.76,573.2953
3233,-2.07,-75.2,6.43,805.6037
3234,-6.68,-82.17,6.03,620.67114
3235,33.99,22.46,5.64,1072.0708
3236,32.46,37.71,5.98,1664.8287
3237,-0.84,-73.58,4.78,544.7899
3238,0.48,-71.66,6.37,1187.6318
3239,1.35,-70.52,6.06,1261.0881
3240,-1.0,-73.98,5.08,502.5431
3241,-1.01,-74.0,6.11,443.9956
3242,-0.49,-73.32,5.78,499.99918
3243,-3.21,-77.35,4.44,1346.1512
3244,-6.92,-82.88,5.13,764.7306
3245,33.93,26.0,5.71,1511.6235
3246,34.22,15.91,6.27,1300.9822
3247,-8.65,-85.6,5.51,1077.7354
3248,24.14,-31.75,7.13,1448.0303
3249,23.05,-34.25,3.52,1267.7382
3250,-6.17,-81.98,5.83,931.21564
3251,2.33,-69.71,6.21,1099.8413
3252,23.13,-34.68,6.29,1281.4413
3253,-0.43,-73.86,6.16,632.72766
3254,34.43,20.27,5.89,1444.2871
3255,7.83,-61.8,6.6,1326.486
3256,-8.55,-85.98,6.44,1154.4158
3257,10.66,-57.58,6.16,1278.0173
3258,34.55,15.22,6.49,1203.8564
3259,12.83,-54.55,5.98,1408.8099
3260,-15.13,-96.8,5.16,1147.1416
3261,3.22,-69.2,6.45,1248.283
3262,30.47,-15.78,5.14,1401.9072
3263,34.52,23.8,6.41,1057.1588
3264,28.45,-22.85,5.83,1861.7747
3265,14.3,-52.52,6.32,1749.4453
3266,0.21,-73.75,5.58,856.0592
3267,-0.88,-75.33,6.7,786.45996
3268,29.59,-19.33,5.98,1186.8209
3269,21.43,-39.71,6.05,2317.3958
3270,-0.42,-74.78,4.45,722.7377
3271,19.2,-44.31,6.18,1581.5979
3272,17.02,-48.35,6.13,1016.2393
3273,0.9,-73.18,6.43,1053.2538
3274,-12.91,-93.67,6.42,1358.3679
3275,34.34,2.61,4.25,1837.9333
3276,7.63,-63.61,6.13,1107.7278
3277,35.05,14.79,5.51,999.5405
3278,19.11,-45.1,6.5,1327.104
3279,9.38,-61.33,5.58,1145.5374
3280,-16.22,-99.39,5.07,1107.0554
3281,10.87,-59.29,5.75,1415.594
3282,2.1,-72.13,4.83,1306.5804
3283,0.14,-74.95,5.2,945.0834
3284,28.25,-25.7,5.95,1475.3346
3285,17.06,-49.41,6.15,1047.5996
3286,-1.64,-77.54,6.16,968.3457
3287,34.54,1.14,6.02,2011.3739
3288,16.44,-50.69,5.96,1247.3704
3289,13.5,-55.52,6.11,1368.0785
3290,25.32,-33.68,6.08,1505.4254
3291,6.16,-66.77,5.9,1340.525
3292,33.45,-7.2,6.06,1671.9908
3293,-11.91,-92.87,5.97,1243.2166
3294,-6.5,-84.98,4.82,1159.8561
3295,18.25,-48.37,6.01,925.2577
3296,-0.57,-76.65,6.32,960.3052
3297,18.74,-47.5,5.61,760.7322
3298,-15.19,-98.2,6.12,1061.924
3299,28.32,-27.3,6.14,1569.5182
3300,-8.49,-88.05,5.85,895.6234
3301,-19.05,-104.83,5.37,982.6211
3302,-19.03,-104.82,5.65,1021.46265
3303,34.3,31.93,5.88,1402.2982
3304,32.02,-15.5,5.57,1204.2471
3305,21.83,-42.19,5.73,1914.4531
3306,24.43,-36.96,5.13,1575.9497
3307,-12.6,-94.29,1.86,1151.3868
3308,8.36,-64.38,5.68,1065.1758
3309,35.42,5.51,6.32,1903.301
3310,31.82,-16.61,6.32,1068.6459
3311,31.82,-16.61,6.3,1068.6459
3312,31.08,-19.28,7.02,710.2095
3313,31.08,-19.28,7.81,710.2095
3314,18.89,-47.78,3.9,825.4207
3315,7.88,-65.15,5.28,1073.4614
3316,9.62,-62.67,6.01,937.2882
3317,11.69,-59.67,6.44,1532.6084
3318,-21.68,-109.86,4.07,1483.867
3319,26.79,-31.95,5.5,1552.8716
3320,13.13,-57.56,5.98,1483.7035
3321,19.02,-47.96,5.59,873.4597
3322,-2.89,-80.5,5.98,1132.3108
3323,35.43,24.03,3.36,1216.2644
3324,14.59,-55.59,5.54,1553.3053
3325,17.96,-50.26,6.59,1312.2454
3326,-2.4,-80.1,5.47,1366.3435
3327,-0.54,-77.62,6.53,712.8496
3328,-0.54,-77.62,7.25,712.8496
3329,31.38,-19.88,6.1,710.7339
3330,-7.93,-87.94,5.17,896.4708
3331,5.25,-69.65,6.73,1621.1199
3332,34.14,34.39,6.31,1762.6498
3333,27.83,-30.56,5.95,1626.4896
3334,-19.82,-106.66,5.29,1109.5771
3335,10.16,-62.8,6.56,990.79785
3336,3.91,-71.71,6.33,1131.7424
3337,20.2,-46.88,6.39,1184.0317
3338,16.91,-52.55,6.43,1379.7712
3339,7.22,-67.24,6.62,1192.9274
3340,-21.84,-110.46,4.35,1264.0792
3341,-8.43,-88.92,6.05,748.1676
3342,16.53,-53.45,6.0,1539.1553
3343,2.03,-74.6,5.75,1277.5094
3344,9.1,-64.8,6.51,1200.7385
3345,10.36,-63.07,6.67,1031.6824
3346,-15.01,-98.92,5.97,1138.0286
3347,-15.84,-100.26,3.77,1168.8695
3348,35.11,-4.8,6.18,1076.7228
3349,-9.55,-90.85,6.53,930.51013
3350,-8.44,-89.26,5.09,753.7291
3351,36.36,14.7,6.24,881.2889
3352,32.95,40.73,6.31,1500.3118
3353,6.81,-68.44,6.7,1209.1626
3354,35.21,29.48,5.47,1071.3201
3355,31.98,-20.19,5.75,833.3417
3356,-3.08,-82.08,5.79,961.6707
3357,29.98,-26.77,5.35,1464.8779
3358,-5.28,-85.14,5.33,925.7745
3359,-3.36,-82.57,4.99,928.095
3360,35.54,-3.95,5.9,1197.1345
3361,26.74,-35.44,6.83,974.9782
3362,4.18,-72.51,5.65,1020.7478
3363,-4.26,-83.91,5.99,994.8054
3364,1.5,-76.21,6.69,1162.7882
3365,35.37,-5.89,6.24,1059.1201
3366,31.06,-24.33,5.33,1101.8635
3367,11.65,-62.27,5.42,1360.594
3368,-9.4,-91.17,6.36,971.54346
3369,32.31,-20.31,6.36,820.5133
3370,-17.8,-103.86,5.53,1229.1683
3371,-3.19,-82.71,6.3,979.9222
3372,27.02,-35.27,6.46,1046.3787
3373,0.26,-78.2,6.31,723.94385
3374,14.41,-58.56,6.38,1733.8014
3375,-4.96,-85.3,6.39,881.445
3376,28.59,-32.12,6.28,1526.5637
3377,35.64,-5.96,5.78,1142.701
3378,24.88,-40.68,5.87,1171.5114
3379,33.48,39.56,6.15,1525.6835
3380,26.66,-37.09,6.03,950.50757
3381,9.05,-66.67,6.19,1394.9541
3382,-8.72,-90.67,6.34,890.8026
3383,21.58,-47.29,5.81,1731.3875
3384,4.98,-72.29,6.38,1210.5945
3385,3.14,-74.82,6.36,1224.8818
3386,-7.97,-89.75,5.69,811.5376
3387,31.34,-25.51,6.58,955.2396
3388,0.98,-77.87,6.49,898.52167
3389,0.74,-78.29,5.96,818.2483
3390,-4.11,-84.81,6.24,898.50604
3391,35.7,29.45,5.64,1081.6127
3392,24.3,-42.85,6.33,1325.5723
3393,-23.26,-113.85,5.69,1290.2001
3394,29.94,-30.22,6.32,1785.4338
3395,26.2,-39.12,5.99,930.48596
3396,26.21,-39.12,7.25,1034.9015
3397,4.61,-73.37,6.43,1013.5146
3398,18.85,-52.8,5.72,1424.36
3399,1.61,-77.39,6.3,934.67346
3400,37.21,15.11,5.66,1123.1178
3401,36.63,23.26,6.48,1541.1042
3402,8.18,-68.82,5.96,1180.0493
3403,35.96,28.64,4.6,1164.6836
3404,0.31,-79.37,6.47,757.9145
3405,37.34,14.52,6.42,1012.4493
3406,27.83,-36.22,5.88,943.7228
3407,-5.71,-87.33,5.01,1121.3044
3408,37.39,14.25,5.91,883.037
3409,35.69,-10.51,5.94,1615.2388
3410,26.18,-40.26,4.16,1065.3867
3411,20.88,-50.32,6.19,1766.0278
3412,28.01,-36.42,6.53,999.2791
3413,-6.18,-88.27,5.8,1250.1647
3414,-10.38,-93.97,4.86,974.2459
3415,-10.52,-94.14,5.26,924.18805
3416,20.16,-52.02,6.51,1282.711
3417,-19.14,-107.03,6.12,1135.4331
3418,25.31,-42.71,4.44,1170.4451
3419,4.42,-74.66,6.48,1117.0044
3420,8.96,-68.66,5.27,1360.0255
3421,0.53,-79.76,6.55,838.7085
3422,37.76,5.58,5.37,1485.514
3423,35.92,-11.65,6.1,1396.0271
3424,27.62,-38.16,6.45,1170.7202
3425,12.93,-63.4,6.33,1593.888
3426,-1.14,-82.05,4.14,1244.1322
3427,32.54,-25.51,6.39,883.7168
3428,32.48,-25.89,6.44,866.96765
3429,32.45,-26.06,6.3,849.1814
3430,11.31,-65.9,5.05,1730.5413
3431,17.34,-57.4,4.98,1389.5167
3432,-12.99,-98.15,5.47,1712.3906
3433,7.31,-71.59,4.89,1733.9905
3434,3.0,-77.18,6.13,1061.8013
3435,-7.09,-90.25,6.47,290.69232
3436,38.13,6.92,6.22,1511.6428
3437,19.43,-54.54,6.63,1494.0819
3438,3.9,-76.24,3.97,1026.7299
3439,0.91,-80.19,5.2,953.25104
3440,-7.22,-90.59,5.48,322.4378
3441,15.71,-60.63,4.88,1943.7432
3442,-6.92,-90.33,5.19,325.10364
3443,-11.33,-96.18,6.36,1036.7959
3444,-2.06,-84.12,5.71,705.3859
3445,-2.95,-85.28,3.84,894.4609
3446,18.06,-57.26,6.45,1311.8163
3447,-6.8,-90.25,3.62,466.69186
3448,-6.86,-90.33,5.61,350.04895
3449,33.73,-24.17,4.66,1260.195
3450,30.46,-33.8,5.64,1635.6708
3451,37.59,-5.71,6.33,1636.2515
3452,-3.27,-85.87,4.77,899.40356
3453,-4.27,-87.13,5.9,1045.459
3454,26.32,-43.25,4.3,1136.6488
3455,-9.53,-94.02,6.34,989.8617
3456,-2.01,-84.44,5.23,758.2416
3457,-10.86,-95.82,4.33,1009.5652
3458,26.94,-42.43,6.37,1162.7134
3459,20.97,-53.29,4.62,1287.7534
3460,-17.12,-104.68,5.2,1344.5846
3461,32.9,-28.02,3.94,1223.8357
3462,-3.61,-86.6,5.51,941.8854
3463,3.97,-77.1,6.42,1012.17694
3464,36.71,-13.45,6.13,1304.1978
3465,29.71,-36.71,5.66,1523.3966
3466,-6.67,-90.58,5.52,380.18573
3467,-6.66,-90.6,4.86,213.45706
3468,5.77,-74.99,3.68,1192.8925
3469,27.79,-41.23,6.13,1035.6626
3470,36.25,31.77,6.2,1361.2561
3471,-8.29,-92.73,6.29,1115.0515
3472,23.78,-49.28,6.41,1263.4663
3473,13.28,-65.47,6.11,1661.7893
3474,36.54,-15.87,6.57,937.77496
3475,36.54,-15.88,4.02,889.1913
3476,-4.49,-88.11,5.16,1207.4529
3477,0.05,-82.54,4.07,816.13245
3478,24.21,-48.86,5.7,1324.318
3479,3.53,-78.28,5.76,1099.177
3480,19.39,-57.0,6.25,1482.7084
3481,31.06,-34.84,5.87,1570.2595
3482,28.53,-40.72,3.38,966.83405
3483,10.91,-69.05,6.1,1729.033
3484,18.01,-59.25,4.32,1427.0626
3485,-7.37,-92.08,1.96,1053.9886
3486,24.55,-48.89,5.29,1451.5205
3487,-1.84,-85.38,3.91,536.03394
3488,1.29,-81.58,6.21,855.7913
3489,-9.78,-95.33,6.21,1017.4305
3490,5.41,-76.54,6.37,1298.3472
3491,-15.53,-103.07,6.32,1348.6625
3492,28.62,-41.52,4.36,1015.20276
3493,22.26,-53.32,6.09,1237.5886
3494,-1.69,-85.33,5.46,622.21875
3495,-14.09,-101.1,6.05,1358.2285
3496,-1.73,-85.61,5.75,562.7373
3497,1.09,-82.21,6.36,694.7931
3498,-8.41,-93.9,4.49,934.38916
3499,38.3,-10.53,6.25,1162.0939
3500,24.19,-50.64,5.31,1351.8967
3501,0.7,-82.83,6.43,642.9247
3502,-21.65,-112.4,5.47,1014.64954
3503,-5.84,-90.91,6.3,722.40106
3504,34.48,-27.88,6.16,1480.8658
3505,37.93,26.17,5.73,1719.0657
3506,38.52,22.54,6.25,1642.784
3507,14.25,-66.06,6.47,1625.2162
3508,39.64,2.81,5.15,1419.717
3509,39.71,4.87,5.99,1304.2139
3510,33.26,-31.81,6.38,1317.0531
3511,39.62,0.57,5.99,1437.607
3512,7.05,-75.49,5.21,1411.1077
3513,9.15,-72.9,5.87,1182.1354
3514,2.27,-81.34,5.48,900.19653
3516,9.73,-72.27,6.17,1155.7394
3517,3.05,-80.46,6.39,1168.3345
3518,10.33,-71.57,4.01,1157.9756
3519,38.57,-11.64,5.66,997.9639
3520,-0.86,-85.22,4.93,705.85944
3521,37.66,-16.87,6.23,817.63617
3522,37.71,-16.79,5.95,909.718
3523,22.64,-54.39,5.54,1043.7078
3524,-21.63,-112.55,6.05,1026.6855
3525,1.25,-82.8,6.0,797.33545
3526,29.26,-42.55,6.33,1018.79395
3527,-1.54,-86.25,5.1,752.9712
3528,39.34,-7.81,6.14,1461.2283
3529,19.41,-59.88,6.13,1752.411
3530,1.15,-83.25,6.55,637.07684
3531,37.6,29.52,5.58,1443.2174
3532,38.55,-14.11,5.39,1215.1362
3533,7.64,-75.62,6.5,1596.2644
3534,5.12,-78.79,6.42,1505.6317
3535,3.75,-80.5,5.82,1243.9958
3536,-8.43,-95.0,5.59,937.7534
3537,-14.18,-102.28,5.35,1242.9164
3538,24.17,-53.21,6.0,1515.1913
3539,-2.43,-87.89,5.91,955.7855
3540,38.26,-17.5,5.22,930.3275
3541,34.94,-30.18,6.64,1016.6793
3542,-4.83,-90.8,6.39,1117.0667
3543,-21.76,-113.02,5.79,1044.5338
3544,-17.65,-107.05,6.11,1279.9385
3545,40.52,5.29,5.74,1425.5929
3546,40.33,-1.84,5.89,1317.9795
3547,30.2,-42.34,3.11,1233.3497
3548,2.81,-81.95,6.47,1023.933
3549,-7.66,-94.35,6.03,1059.2776
3550,32.85,-36.45,5.41,1585.3608
3551,-1.74,-87.37,5.33,891.66974
3552,23.01,-55.69,6.91,1148.0236
3553,23.01,-55.69,6.67,1148.0236
3554,16.97,-64.54,5.75,1486.9097
3555,39.55,-11.3,5.45,991.859
3556,11.21,-72.25,4.89,1184.5565
3557,29.65,-44.24,6.14,1255.8145
3558,35.3,-30.46,6.17,1057.2192
3559,13.69,-69.22,6.39,1917.8538
3560,-9.92,-97.32,5.78,864.4241
3561,34.64,-32.53,5.2,1039.015
3562,0.05,-85.64,6.26,1245.4731
