HR,GLON,GLAT,Vmag
5317,-18.48,55.74,5.91
5318,-40.86,18.4,5.61
5319,-44.67,7.33,6.39
5320,-48.74,-5.1,5.75
5321,117.67,38.78,4.82
5322,-22.78,51.32,6.36
5323,0.78,66.03,5.54
5324,-35.98,30.14,6.08
5325,-41.8,15.36,6.31
5326,-46.58,1.21,6.39
5327,-54.06,-20.53,6.42
5328,96.46,60.92,6.69
5329,96.46,60.91,4.54
5330,-4,64,5.29
5331,-13.49,58.96,6.45
5332,-30.56,40.31,5.43
5333,21.95,70.38,6.39
5334,112.88,46.09,5.24
5335,78.52,67.73,6.24
5336,-53.07,-17.95,5.06
5337,-37.33,26.36,6.55
5338,-22.25,51.07,4.08
5339,-54.32,-21.31,4.32
5340,15.14,69.11,-0.04
5341,-22.64,50.49,6.44
5342,-19.68,53.39,6.15
5343,14.49,68.9,5.98
5344,-30.31,39.8,6.22
5345,97,60.16,6.58
5346,17.7,69.32,6.25
5347,73.94,68.33,6.38
5348,-36.86,26.22,6.54
5349,-46.65,-0.2,5.23
5350,95.23,60.96,4.75
5351,86.97,64.67,4.18
5352,6.61,66.76,5.8
5353,-22.82,49.49,6.47
5354,-41.52,14.14,3.55
5355,-29.94,39.52,5.9
5356,-33.47,33.01,5.87
5357,-38.17,22.62,5.94
5358,-44.95,4.38,4.33
5359,-26.6,44.25,4.52
5360,94.87,60.88,6.2
5361,62.73,69.76,4.81
5362,-40.31,16.91,5.56
5363,89.83,63.2,6.32
5364,-40.99,14.88,4.77
5365,2.76,65.08,5.41
5366,-17.75,53.74,5.14
5367,-38.28,21.71,4.05
5368,-15.03,55.88,6.19
5369,70.98,68.36,6.86
5370,9.59,66.86,4.86
5371,-45.36,2.33,4.92
5372,99.05,58.02,6.53
5373,70.85,68.19,6.33
5374,47.84,70.32,6.44
5375,-41.8,11.83,6.09
5376,-36.67,24.46,5.56
5377,-42.57,9.5,6.02
5378,-38.43,20.02,4.42
5379,-48.52,-6.89,5.61
5380,-43.36,7.22,6
5381,-33.4,30.87,4.77
5382,-47.74,-5.02,6.36
5383,-24.18,45.2,6.21
5384,-12.83,56.02,6.27
5385,-3.44,61.33,6.86
5386,-3.44,61.33,5.12
5387,33.14,69.39,6.22
5388,-3.52,61.08,5.95
5389,-51.4,-14.95,6.07
5390,-31.55,33.4,5.32
5391,-47.48,-4.75,5.85
5392,-6.9,59.33,5.1
5393,-23.77,45.09,6.49
5394,-3.65,60.92,6.19
5395,-40.08,14.5,4.56
5396,-40.13,14.35,4.35
5397,-28.78,37.68,6.61
5398,-38.94,17.19,6.32
5399,-32.33,31.45,6.48
5400,-37.86,19.41,6.35
5401,-40.25,13.59,5.83
5402,68.67,67.34,6.27
5403,-44.89,1.35,6.45
5404,93.84,59.65,4.05
5405,18.06,66.82,5.39
5406,-18.61,49.45,6.17
5407,-33.05,28.83,4.97
5408,-47.8,-6.66,5.83
5409,-14.78,52.51,4.81
5410,-18.87,48.62,5.42
5411,74.26,65.88,6.63
5412,-39.45,14.15,5.5
5413,-41.05,10.25,5.37
5414,41.69,68.52,7.62
5415,41.69,68.51,7.12
5416,62.79,67.57,6.1
5417,-37.49,18.21,6.39
5418,-11.05,54.66,5.94
5419,-36.62,20.01,5.97
5420,90.16,60.64,5.59
5421,-43.56,3.31,6.93
5422,51.15,68.13,6.06
5423,75.46,65.16,6.35
5424,-6.03,57.44,6.02
5425,-41.07,9.25,4.42
5426,-42.7,5,5.87
5427,-41.81,7.14,5.87
5428,-32.53,27.27,6.09
5429,47.29,67.8,3.58
5430,115.39,39.99,4.25
5431,-37.44,16.83,6.6
5432,-44.43,0.28,6.4
5433,37.58,67.54,6.01
5434,26.51,66.57,5.92
5435,67.26,66.17,3.03
5436,105.61,50.47,6.09
5437,102.58,52.76,6.27
5438,-26.63,36.25,6.5
5439,-36.95,17.25,5.87
5440,-37.23,16.67,2.31
5441,63.89,66.37,6.43
5442,96.99,56.34,5.76
5443,-47.31,-7.1,6.04
5444,-38.8,12.87,5.55
5445,52.82,67.13,6.33
5446,-35.96,18.93,6.13
5447,45.62,67.2,4.46
5448,62.91,66.22,6.03
5449,-36.16,18.35,5.74
5450,-38.59,12.9,5.41
5451,98.69,54.95,6.48
5452,88.15,60.21,5.74
5453,-39.87,9.86,4.05
5454,29.44,66.05,6.38
5455,-20.65,42.97,6.2
5456,-35.24,19.51,6.02
5457,-38.48,12.36,6.07
5458,-39.48,10.1,6.39
5459,-44.22,-0.71,-0.01
5460,-44.22,-0.71,1.33
5461,-42.37,3.29,6.3
5462,18.81,63.9,5.91
5463,-45.66,-4.59,3.19
5464,77.43,62.89,5.7
5465,-43.09,1.23,6.22
5466,-33.5,21.67,5.67
5467,94.17,56.73,5.85
5468,78.76,62.42,5.39
5469,-38.39,11.44,2.3
5470,-51.51,-17.45,3.83
5471,-34.1,20.1,4
5472,27.15,64.75,6.1
5473,10.34,61.1,5.91
5474,-30.77,26.24,6.37
5475,15.64,62.54,4.94
5476,15.64,62.54,5.88
5477,10.8,61.12,4.83
5478,10.8,61.12,4.43
5479,117.41,36.35,6.26
5480,2.05,57.76,4.86
5481,7.46,59.86,5.56
5482,-44.5,-2.81,5.36
5483,25.53,64.15,6.38
5484,-27.25,31.32,5.73
5485,-32.52,22.29,4.05
5486,-42.68,1.19,6.11
5487,-13.45,47.54,3.88
5488,-41.43,3.78,6.1
5489,-32.27,22.15,4.92
5490,38,65.06,4.81
5491,-55.76,-25.68,6.48
5492,102.09,51.16,6.25
5493,70.09,63.3,5.73
5494,-37.7,11.06,5.74
5495,-39.8,6.57,5.21
5496,-8.68,50.45,6.07
5497,-26.87,30.63,4.94
5498,-39.69,6.72,6.07
5499,-25.5,32.6,5.81
5500,-45.78,-6.33,5.91
5501,-6.28,51.97,5.69
5502,17.74,61.82,4.6
5503,-20.52,39.15,6.33
5504,-24.27,34.29,6.4
5505,39.38,64.78,5.12
5506,39.38,64.78,2.7
5507,21.51,62.6,6.13
5508,-33.38,19.2,5.94
5509,-35.78,14.46,6.3
5510,52.83,64.79,6.28
5511,-4.72,52.68,3.72
5512,14.55,60.79,5.63
5513,-24.11,34.03,6.06
5514,-26.66,30.32,5.63
5515,-41.39,2.58,6.23
5516,-26.85,29.87,5.24
5517,-27.12,29.36,5.77
5518,-18.08,41.05,6.35
5519,-32.28,20.53,6.04
5520,-48.44,-12.39,5.6
5521,-25.41,31.28,5.68
5522,-7,50.25,6.14
5523,-18.7,39.78,5.31
5524,33.54,63.58,6.14
5525,-53.16,-21.37,5.65
5526,-27.35,27.97,4.41
5527,-44.17,-4.01,5.87
5528,-35.1,14.11,4.32
5529,63.78,63.12,6.16
5530,-19.69,38.07,5.15
5531,-19.67,38.01,2.75
5532,43.16,63.83,5.8
5533,79.98,59.97,5.74
5534,32.76,63.06,5.85
5535,-7.92,48.82,4.94
5536,-5.77,50.31,6.18
5537,88.43,57.1,6.51
5538,84.29,58.58,5.69
5539,-44.97,-6.06,6.09
5540,-49.86,-15.6,5.34
5541,62.48,62.99,5.48
5542,-28.33,25.45,6.29
5543,-32.07,19.11,5.03
5544,23.09,61.36,4.55
5545,-52.97,-21.25,5.65
5546,-42.18,-0.88,5.2
5547,-49.99,-16.09,5.93
5548,-24.51,30.35,5.3
5549,-29.39,22.87,5.82
5550,17.22,59.51,6.4
5551,-43.29,-3.31,5.11
5552,98.56,51.78,5.46
5553,23.55,60.93,6.01
5554,-15.66,40.88,5.8
5555,-48.92,-14.23,6.2
5556,-38.72,5.56,5.38
5557,-53.83,-22.82,5.91
5558,-29.47,22.27,5.32
5559,-36.37,9.9,5.64
5560,-37.99,6.71,6.64
5561,-32.21,17.34,6.36
5562,-28.66,23.25,6.06
5563,112.65,40.5,2.08
5564,-14.65,40.92,5.46
5565,-26.56,26.16,6.29
5566,-36.6,8.91,6.35
5567,15.69,58.32,5.77
5568,-21.76,32.7,5.74
5569,51.36,62.57,6.12
5570,-8.27,46.27,4.49
5571,-33.75,13.91,2.68
5572,-32.11,16.72,6.15
5573,-3.87,49.22,5.53
5574,28.8,60.93,6.49
5575,19.22,59,5.71
5576,-33.13,14.75,3.13
5577,-25.39,27.28,5.65
5578,-14.07,40.9,6.6
5579,-30.95,18.43,6.47
5580,-33.61,13.81,6.1
5581,84.65,57.17,5.63
5582,-13.89,40.8,5.87
5583,-8.44,45.51,6.09
5584,2.14,52.07,5.93
5585,-30.69,18.08,5.89
5586,-11.13,42.51,4.92
5587,-28.55,21.19,6.22
5588,65.66,60.77,5.64
5589,104.87,46.53,4.6
5590,-5.6,46.72,5.52
5591,-24.9,26.53,5.85
5592,30.28,60.22,6.38
5593,-43.09,-4.84,5.17
5594,-2.72,48.48,5.71
5595,-27.4,22.54,5.44
5596,118.49,33.56,5.64
5597,80.19,57.71,6.37
5598,-46.87,-11.77,6.52
5599,-5.51,46.28,6.61
5600,36.25,60.66,4.81
5601,0.07,49.79,4.4
5602,67.62,60.04,3.5
5603,-22.78,28.62,3.29
5604,-31.55,15.32,6.41
5605,-34.67,9.93,4.72
5606,-34.67,9.93,4.82
5607,-31.56,15.08,5.15
5608,98.26,50.23,5.93
5609,57.21,60.85,5.51
5610,4.51,51.74,6.5
5611,-43.42,-6.09,6.17
5612,75.33,58.43,6.65
5613,55.89,60.82,6.59
5614,-22.73,27.98,6.67
5615,-28.81,19.1,6.27
5616,40.32,60.47,4.54
5617,-35.37,7.97,5.77
5618,80.36,57.06,4.76
5619,-25.7,23.6,5.96
5620,-20.14,30.99,6.17
5621,-44.2,-7.73,5.76
5622,-16,35.62,5.2
5623,-42.45,-4.76,6.28
5624,-30.82,15.22,5.79
5625,-31.96,13.22,5.85
5626,-33.2,11.13,4.05
5627,80.95,56.6,5.57
5628,-46.97,-12.73,6.01
5629,104.18,46.09,6.13
5630,59.53,59.98,6.35
5631,5.39,51.04,6.16
5632,-41.19,-2.92,6.3
5633,24.65,57.61,6.02
5634,36.45,59.48,4.93
5635,90.43,53.21,5.25
5636,-29.52,16.55,5.98
5637,-38.04,2.27,5.54
5638,39.31,59.5,5.67
5639,16.44,55.04,6.1
5640,37.03,59.24,5.81
5641,-22.13,26.96,5.76
5642,-32.78,10.88,6.44
5643,-32.79,10.89,7.39
5644,-45.4,-10.52,5.81
5645,-41.13,-3.34,6.32
5646,-34.54,7.89,3.87
5647,-34.54,7.88,5.69
5648,83.57,55.29,6.39
5649,-36.24,4.98,3.41
5650,-34.19,8.29,6.33
5651,-32.17,11.43,4.82
5652,-17.31,32,4.54
5653,-27.47,18.51,6.1
5654,26.32,56.76,5.89
5655,-19.99,28.47,6.47
5656,-16.97,31.96,6.08
5657,-20.81,27.38,6.45
5658,-21.31,26.61,5.84
5659,26.94,56.71,6.68
5660,-24.5,22.15,4.91
5661,-40.32,-2.84,5.73
5662,-15.32,33.26,6.17
5663,-33.63,8.11,5.95
5664,-40.31,-2.91,5.09
5665,33.56,57.66,6.3
5666,-41.65,-5.2,4.86
5667,-30.02,13.66,5.16
5668,-31.1,11.97,6.04
5669,-4.93,42.4,6.28
5670,-39.11,-1.12,4.07
5671,-44.29,-9.55,2.89
5672,105.37,44.3,6.17
5673,62.59,58.32,6.2
5674,50.19,58.74,5.99
5675,6.46,49.21,5.33
5676,45.16,58.52,5.26
5677,69.7,57.34,6.13
5678,-18.24,29.34,5.5
5679,1.32,46.23,5.63
5680,-39.87,-2.64,5.46
5681,53.12,58.43,3.47
5682,-29.44,13.81,6.28
5683,-33.14,8.05,4.27
5684,-43.49,-8.63,6.28
5685,-7.98,39.23,2.61
5686,-23.04,22.88,4.34
5687,-29.15,13.95,5.59
5688,-23.54,21.91,6.18
5689,-26.93,16.96,6.2
5690,1.02,45.19,5.89
5691,104.58,44.33,5.13
5692,29.93,55.89,5.7
5693,106.15,43.21,6.51
5694,3.68,46.46,5.06
5695,-28.68,13.82,3.22
5696,-28.7,13.71,6.2
5697,-27.25,15.81,6.48
5698,-32.66,7.67,5
5699,-32.9,7.37,5.65
5700,-39.51,-3.07,5.67
5701,-14.22,32.01,6.17
5702,51.58,57.6,6.32
5703,-12.19,33.98,6.3
5704,-38.75,-1.96,4.51
5705,-26.04,17.39,3.56
5706,-0.47,43.45,6.35
5707,-3.77,41.06,5.54
5708,-30.77,10.32,3.37
5709,46.21,57.33,5.51
5710,2.9,45.45,5.35
5711,37.83,56.43,6.39
5712,-26.16,16.75,4.54
5713,-43.51,-9.61,5.89
5714,108.72,41.04,5.02
5715,84.96,52.77,5.66
5716,73.01,55.55,6.19
5717,18.09,51.83,6.28
5718,52.36,57.12,5.37
5719,-27.58,14.23,5.37
5720,-8.98,35.9,5.72
5721,1.64,43.82,6.12
5722,-26.61,15.45,7.03
5723,-7.16,37.34,4.94
5724,-26.91,14.96,4.6
5725,-41.25,-6.57,5.71
5726,64.43,56.36,5.5
5727,47.54,56.73,5.58
5728,47.54,56.73,6.08
5729,-52.98,-23.02,5.57
5730,-46.15,-14.01,5.49
5731,97.98,47.09,5.98
5732,74.08,54.73,6.01
5733,60.39,56.31,4.31
5734,60.34,56.31,6.5
5735,108.46,40.84,3.05
5736,-25.4,16.34,5.45
5737,99.48,46.3,5.79
5738,-33.86,4.06,6.1
5739,22.86,52.36,5.17
5740,29.13,53.87,6.27
5741,54.89,56.16,5.46
5742,-30.95,7.97,5.24
5743,-11.54,31.96,5.64
5744,93.97,48.63,3.29
5745,38.63,55.02,6.02
5746,5.82,44.67,5.17
5747,45.59,55.61,3.68
5748,87.2,50.95,6.45
5749,-14.1,28.57,6.22
5750,-10.95,31.66,5.82
5751,-25.74,14.29,6.25
5752,76.76,53.35,6.15
5753,-22.19,18.91,6.46
5754,97.74,46.48,6.5
5755,95.79,47.38,5.9
5756,-13.46,28.82,6.22
5757,-48.61,-17.9,6.18
5758,14.34,48.02,6.57
5759,88.57,50.09,6.43
5760,49.5,55.25,6.46
5761,59.18,55.18,6.37
5762,-12.91,29.06,5.52
5763,66.11,54.58,5.02
5764,-10.68,31.11,5.5
5765,-16.31,25.31,7
5766,-41.12,-7.98,6.51
5767,-26.31,12.9,5.82
5768,97.36,46.42,6.38
5769,58.83,55.02,6.38
5770,24.8,51.22,6.22
5771,-41.51,-8.57,4.11
5772,3.49,41.94,5.51
5773,-25.82,13.44,6.36
5774,66.17,54.41,5.02
5775,-18.5,22.35,5.15
5776,-26.81,11.89,2.78
5777,-4.76,35.79,4.62
5778,49.69,54.71,4.14
5779,-0.72,38.75,6.51
5780,-3.92,36.36,5.17
5781,-28.98,8.76,4.54
5782,-45.66,-14.44,5.65
5783,26.64,51.26,6.45
5784,-28.6,9.18,5.43
5785,99.67,45.05,5.79
5786,-47.28,-16.56,5.95
5787,-8.49,32.2,3.91
5788,17.59,48.19,3.8
5789,17.59,48.19,3.8
5790,-21.57,18.19,6.24
5791,6.98,43.28,6.56
5792,-43.64,-11.89,6.44
5793,41.87,53.77,2.23
5794,-18.11,21.94,3.58
5795,27.65,51.08,6.12
5796,18.74,48.3,6.07
5797,-27.22,10.44,4.33
5798,-33.01,2.5,5.44
5799,4.89,41.63,6.51
5800,62.81,54.03,5.11
5801,-16.75,23.31,6.19
5802,17.21,47.57,5.26
5803,-37.37,-3.64,5.95
5804,25.54,50.29,5.93
5805,-25.04,13.1,6.57
5806,-14.45,25.65,5.78
5807,-24.99,13.11,6.04
5808,61.71,53.99,6.42
5809,-17.94,21.72,6.32
5810,-12.79,27.17,5.84
5811,86.16,49.85,5.97
5812,-18.94,20.45,3.66
5813,47.47,53.75,6.52
5814,-11.37,28.35,5.38
5815,-2.69,35.87,6.5
5816,-2.68,35.87,6.48
5817,83.44,50.49,6.74
5818,87.08,49.45,5.74
5819,-14.16,25.41,6.34
5820,-21.81,16.69,4.67
5821,-29.95,6.01,6.23
5822,-19.62,19.12,6.34
5823,64.95,53.37,5.24
5824,-14.47,24.77,4.96
5825,-28.04,8.44,4.64
5826,112.85,36.46,4.96
5827,55.41,53.58,6.11
5828,86.76,49.3,5.87
5829,115.6,34.31,6.58
5830,75.32,51.93,5.75
5831,20.52,47.74,6.25
5832,-30.79,4.45,6.04
5833,58.7,53.41,6
5834,58.7,53.41,5.07
5835,80.8,50.74,5.84
5836,-37.21,-4.25,6.48
5837,-23.29,13.97,5.24
5838,-11.06,27.58,4.74
5839,-21.52,16.08,4.75
5840,26.07,49.26,6.01
5841,91.21,47.56,6.45
5842,31.42,50.45,4.52
5843,21.83,47.75,5.33
5844,104.68,41.46,5.62
5845,29.69,49.96,5.81
5846,-25.81,10.32,5.94
5847,-7.09,30.68,6.31
5848,-7.48,30.13,5.41
5849,41.74,51.92,3.84
5850,23.15,47.81,6.48
5851,-40.06,-8.58,6.18
5852,-40.06,-8.58,6.39
5853,9.7,41.97,5.88
5854,14.2,44.08,2.65
5855,51.87,52.44,5.56
5856,-16.4,20.69,6.51
5857,83.25,49.42,5.51
5858,28.33,48.91,6.14
5859,13.27,43.32,5.58
5860,-20.83,15.58,5.61
5861,8.25,40.69,6.33
5862,-24.32,11.23,6.42
5863,5.53,38.99,5.4
5864,-22.83,12.99,6.01
5865,-31.84,1.52,6.07
5866,1.43,36.14,6.24
5867,25.98,47.87,3.67
5868,15.7,44.1,4.43
5869,-32.17,0.8,5.77
5870,24.38,47.09,5.71
5871,-29.49,4.16,5.84
5872,-27.23,6.86,6.12
5873,-33.21,-0.73,5.73
5874,24.09,46.75,6
5875,4.08,37.18,5.53
5876,-39.46,-8.69,6.54
5877,50.7,51.53,6.44
5878,87.27,47.72,5.92
5879,30.1,48.33,4.09
5880,45.05,50.98,5.85
5881,4.59,37.29,3.53
5882,-28.12,5.44,6.01
5883,-19.43,15.82,3.95
5884,-37.78,-6.76,6.19
5885,-13.9,21.71,4.64
5886,96.42,44.46,5.19
5887,87.05,47.62,5.86
5888,10.54,40.5,5.23
5889,41.88,50.37,4.63
5890,-30.2,2.54,6.6
5891,-41.53,-11.48,5.09
5892,13.15,41.66,3.71
5893,-16.64,18.46,6.4
5894,26.23,46.76,5.2
5895,5.25,37.18,5.11
5896,-4.73,29.89,6.19
5897,-38.15,-7.52,2.85
5898,-36.44,-5.45,6.15
5899,34.44,48.7,4.76
5900,-36.01,-5.06,5.77
5901,57.02,51.04,4.82
5902,-9.28,25.38,5.03
5903,112.68,35.66,4.32
5904,-13.12,21.61,4.59
5905,-36.15,-5.34,5.76
5906,-12.49,22.15,5.39
5907,-12.07,22.55,5.42
5908,-6.46,27.72,4.15
5909,29.61,47.13,6.36
5910,-14.43,20,6.14
5911,24.07,45.4,6.1
5912,-12.88,21.51,5.87
5913,27.89,46.49,6.09
5914,67.68,50.33,4.62
5915,-8.35,25.66,5.94
5916,-16.93,17.09,6.21
5917,-13.48,20.64,5.62
5918,-22.81,10.42,6.03
5919,18.57,42.96,6.29
5920,-38.89,-9.01,5.75
5921,-28.1,3.99,6.31
5922,87.29,46.84,5.81
5923,-17.3,16.47,6.29
5924,33.84,47.76,5.44
5925,-18.7,14.75,5.12
5926,-18.7,14.75,5.62
5927,-4.08,28.9,6.37
5928,-15.37,18.27,3.88
5929,-20.15,13.03,5.8
5930,-4.38,28.55,6.13
5931,31.61,46.96,6.26
5932,68.68,49.87,5.37
5933,27.75,45.71,3.85
5934,-9.12,24.09,5.85
5935,-20.86,11.89,6.31
5936,60.6,50.1,5.45
5937,-31.57,-0.76,6.1
5938,67.77,49.78,5.75
5939,-37.87,-8.22,6.41
5940,26.21,45.02,5.54
5941,-3.61,28.63,4.88
5942,-11.88,21.2,5.43
5943,-23.56,8.58,4.99
5944,-12.78,20.23,2.89
5945,-22.77,9.34,6.49
5946,-31.8,-1.29,6.13
5947,43.65,48.78,4.15
5948,-21.23,11.01,3.41
5949,91.08,45.17,6.31
5950,63.29,49.68,6.31
5951,-36.9,-7.43,6.25
5952,-22.49,9.39,6.21
5953,-9.9,22.49,2.32
5954,-5.08,26.72,5.47
5955,-43.49,-14.88,5.7
5956,-16.54,15.66,6.33
5957,58.57,49.49,5.62
5958,42.37,48.16,2
5959,2,32,5.55
5960,85.41,46.5,4.95
5961,-33.65,-3.92,4.63
5962,-28.03,2.52,4.65
5963,14.86,39.52,5.83
5964,78.49,47.77,6.05
5965,-14.35,17.47,6.03
5966,31.2,45.44,5.12
5967,-20.88,10.43,4.89
5968,53.51,48.92,5.41
5969,-11.83,19.7,5
5970,-16.26,15.25,6.01
5971,48.3,48.46,4.99
5972,38.14,46.78,4.83
5973,-10.88,20.42,6.21
5974,-17,14.26,6.1
5975,-20.19,10.81,5.9
5976,15.97,39.2,6.08
5977,0.02,29.42,5.07
5978,0.02,29.42,4.77
5979,-32.2,-3.09,6.16
5980,-24.91,5.17,4.72
5981,82.59,46.48,5.93
5982,72.69,47.98,4.76
5983,58.57,48.61,5.83
5984,-6.81,23.6,2.62
5985,-6.8,23.6,4.92
5986,90.18,44.58,4.01
5987,-19.17,11.32,4.23
5988,-9.65,20.85,5.92
5989,4.86,32.37,6.53
5990,5.05,32.41,6.41
5991,-19.03,11.27,5.73
5992,19.77,40.35,6.29
5993,-7.25,22.77,3.96
5994,-33.19,-4.55,5.57
5995,91.19,44.11,6.19
5996,-1.82,27.16,6.32
5997,-7.3,22.54,4.32
5998,-10.01,19.97,6.33
5999,-20.48,9.38,7.05
6000,-20.47,9.38,6.65
6001,-11.37,18.62,5.38
6002,-0.59,27.93,5.78
6003,-9.27,20.37,5.88
6004,22.16,40.77,5.63
6005,37.26,45.38,6.14
6006,-15.78,13.91,6.19
6007,-16.37,13.22,5.54
6008,31.02,43.64,5
6009,31.03,43.64,6.25
6010,20.71,39.95,5.73
6011,15.17,37.28,5.91
6012,-4.85,23.82,6.47
6013,31.31,43.54,6.14
6014,18.4,38.75,5.97
6015,-21.49,7.55,5.86
6016,8.28,33.24,5.37
6017,-13.19,15.99,5.13
6018,58.39,47.47,4.76
6019,-31.14,-3.19,5.81
6020,-47.58,-19.89,4.68
6021,-47.56,-19.88,5.27
6022,-29.87,-1.82,5.83
6023,70.85,47.11,4.26
6024,-30.51,-2.53,4.94
6025,101.15,40.09,5.44
6026,-5.39,22.71,6.3
6027,-5.39,22.7,4.01
6028,-11.88,16.84,4.59
6029,-12.25,16.5,5.67
6030,-36.64,-9.23,3.85
6031,2.54,28.81,4.94
6032,22.53,39.84,6.53
6033,3.92,29.73,5.43
6034,110.9,35.44,5.56
6035,30.94,42.74,6.08
6036,88.89,43.94,6.33
6037,-39.58,-12.36,5.75
6038,86.09,44.58,6.49
6039,39.93,44.9,5.7
6040,-32.54,-5.13,5.63
6041,8.1,32.17,6.25
6042,-8.99,19.03,6.41
6043,53.83,46.72,6.29
6044,-15.3,12.94,5.92
6045,-25.3,2.53,5.14
6046,58.33,46.9,5.63
6047,17.55,37.18,5.48
6048,1.3,27.34,5.22
6049,-22.17,5.74,6.14
6050,67.03,46.82,5.87
6051,-6.28,21.16,6.41
6052,44.39,45.43,6.5
6053,-4.19,22.85,6.32
6054,-9.61,18.12,6.05
6055,-29.6,-2.27,5.44
6056,8.85,32.2,2.74
6057,18.66,37.42,6.31
6058,-26.96,0.39,4.99
6059,-29.02,-1.81,6.33
6060,4.7,29.16,5.5
6061,-0.93,25.04,6.09
6062,-32.25,-5.4,6.49
6063,54.67,46.14,5.64
6064,54.67,46.14,6.66
6065,34.13,42.62,5.69
6066,-6.02,20.6,6.61
6067,9.03,31.52,6.18
6068,45.63,44.93,6.14
6069,100.03,39.88,6.21
6070,-11.44,15.41,4.78
6071,-21.5,5.4,5.45
6072,-26.7,0.01,4.02
6073,-30.14,-3.59,5.77
6074,48.09,45.06,5.78
6075,8.56,30.81,3.24
6076,-4.79,20.95,6.29
6077,-12.97,13.63,5.49
6078,-0.41,24.44,5.94
6079,109.67,35.61,5.48
6080,-19.02,7.53,6.12
6081,-7.67,18.05,4.55
6082,108.91,35.88,6.39
6083,-25.99,0.13,5.33
6084,-8.69,17,2.89
6085,-21.97,4.11,5.88
6086,90.74,42.32,5.4
6087,37.59,42.35,6.05
6088,106.9,36.71,5.98
6089,-35.45,-9.63,6.15
6090,76.31,44.75,5.91
6091,63.12,45.37,5.46
6092,72.48,45.04,3.89
6093,14.78,33.22,4.82
6094,-18.38,7.21,5.4
6095,35.26,41.3,3.75
6096,11.79,31.41,6.23
6097,-14.01,11.37,6.47
6098,-40.47,-14.57,4.91
6099,-22.69,2.8,6.33
6100,-17.13,8.27,5.42
6101,101.34,38.77,6.41
6102,-47.31,-20.51,3.89
6103,50.77,44.21,4.85
6104,-3.83,20.18,4.5
6105,-11.28,13.65,6.63
6106,-11.28,13.65,5.84
6107,54.82,44.55,5.2
6108,54.69,44.51,5.39
6109,-35.94,-10.48,5.27
6110,52.8,44.25,6.4
6111,21.3,35.77,5.85
6112,-6.31,17.69,5.02
6113,-6.31,17.69,5.92
6114,-31.88,-6.78,5.69
6115,-24,0.98,4.47
6116,109.27,35.33,4.95
6117,29.46,38.63,4.57
6118,-2.07,20.68,4.42
6119,35.35,40.35,6.7
6120,-31.13,-6.34,6.06
6121,26.53,37.36,6.11
6122,-16.33,8,5.79
6123,59.9,44.23,5.54
6124,16.87,32.91,6.07
6125,-33.9,-9.08,5.2
6126,101.8,38.23,5.25
6127,84.45,42.72,5.74
6128,7.43,27.22,5.23
6129,6.74,26.74,4.63
6130,92.82,40.91,5.67
6131,-22.75,1.58,5.35
6132,92.58,40.95,2.74
6133,-54.59,-26.12,6.57
6134,-8.05,15.06,0.96
6135,-40.84,-15.53,5.5
6136,15.44,31.66,5.39
6137,7.13,26.69,6.48
6138,-50.78,-23.47,6.57
6139,-53.5,-25.4,6.04
6140,1.65,22.62,5.68
6141,-6.9,15.8,4.79
6142,-19.28,4.35,5.33
6143,-14.06,9.22,4.23
6144,7.96,26.71,6.5
6145,-7.83,14.66,6.1
6146,66.16,43.72,5.04
6147,0.13,21.08,4.28
6148,39.01,40.21,2.77
6149,17.12,31.85,3.82
6150,79.2,42.86,6.29
6151,-36.46,-12.06,5.52
6152,37.79,39.82,5.25
6153,-3.7,17.83,4.45
6154,39.98,40.21,5.76
6155,-20.62,2.51,4.94
6156,75.86,42.99,6.45
6157,57.05,42.92,6.25
6158,21.01,33.25,5.63
6159,27.46,35.97,4.84
6160,-21.38,1.56,6.46
6161,101.11,37.87,5
6162,71.24,43.01,5.65
6163,-45.82,-20.06,4.24
6164,-19.46,3.01,5.47
6165,-8.46,12.81,2.82
6166,-13.78,8.09,4.16
6167,-32.76,-9.37,6.18
6168,66.91,42.7,4.2
6169,34.18,37.56,6.41
6170,91.3,40.2,5.94
6171,13.73,28.42,5.75
6172,-38.3,-14.29,5.91
6173,112.31,33.28,5.56
6174,-19.61,2.37,5.83
6175,6.28,23.59,2.56
6176,32.51,36.69,6.3
6177,-32.19,-9.2,6.18
6178,-14.9,6.38,5.91
6179,10.04,25.74,6.09
6180,105.32,35.99,6.3
6181,30.58,35.73,6.31
6182,-37.48,-13.89,6.03
6183,72.55,42.19,5.79
6184,80.94,41.48,5.53
6185,80.97,41.48,5.08
6186,80.97,41.48,6.53
6187,-23.29,-1.57,5.65
6188,-23.92,-2.2,5.65
6189,7.57,23.68,6.35
6190,-1.54,16.97,6.26
6191,110.58,33.82,6.34
6192,-11.43,8.64,5.87
6193,-4.66,14.23,6.09
6194,20.79,30.87,6.93
6195,20.82,30.87,5.77
6196,0.82,18.43,4.96
6197,-21.07,-0.02,6.23
6198,93.89,39.03,6.16
6199,84.94,40.67,5.29
6200,75.61,41.58,4.9
6201,15.73,28.1,6.24
6202,-0.94,17.02,5.57
6203,29.51,34.53,6.08
6204,-37.02,-13.93,5.13
6205,17.93,29.12,5.74
6206,-17.25,3.13,6.2
6207,-26.26,-4.85,5.96
6208,44.12,38.82,6.06
6209,-17.23,3.12,6.12
6210,-14.99,5.06,6.05
