hr,lat,lon,mag,fingure_print
6560,32.96,94.13,6.17,859.2634
6561,8.66,169.39,3.54,1294.5953
6562,8.57,169.54,5.94,1348.3082
6563,30.4,117.8,6.1,1277.086
6564,27.94,127.86,6.38,1211.4143
6565,-20.84,-141.16,6.49,1552.7285
6566,32.4,81.58,5.05,1090.3983
6567,12.34,163.0,4.62,1401.7048
6568,10.85,165.43,5.75,1321.394
6569,-9.77,-161.89,4.77,926.73706
6570,28.59,125.0,6.02,799.16406
6571,26.41,131.88,5.77,953.3733
6572,-8.62,-164.13,5.79,1150.7251
6573,32.65,89.0,5.23,1658.4269
6574,32.06,104.74,5.37,1249.3976
6575,16.98,153.67,6.26,1094.06
6576,-10.56,-161.06,6.24,831.93854
6577,21.99,142.91,6.12,920.4255
6578,14.77,157.36,6.19,1900.0336
6579,28.67,122.71,6.37,1007.09546
6580,-4.72,-171.04,2.41,799.8612
6581,9.17,166.72,4.26,1149.8074
6582,-17.75,-148.4,3.62,1311.4272
6583,-3.69,-172.86,5.54,861.86304
6584,28.02,124.32,6.03,639.87415
6585,-11.5,-160.06,5.15,1016.94965
6586,-14.37,-154.99,6.01,1379.7471
6587,-1.7,-176.21,6.4,1198.5398
6588,31.27,107.68,3.8,1282.6345
6589,22.25,140.85,6.34,741.1428
6590,18.41,149.38,5.95,1697.9402
6591,27.9,124.17,6.28,651.4548
6592,25.71,131.36,6.36,734.77
6593,0.99,179.37,6.36,1289.7324
6594,22.38,140.0,5.52,894.7796
6595,4.21,174.06,4.87,1666.987
6596,31.87,80.92,4.8,1140.0813
6597,-6.99,-168.08,5.87,1025.1642
6598,31.79,79.96,6.42,1118.3093
6599,30.67,110.56,6.59,1459.1362
6600,8.35,166.97,6.39,1143.2993
6601,11.58,161.33,6.3,1645.0746
6602,25.43,131.19,5.52,724.49414
6603,17.19,150.79,2.77,1047.0281
6604,21.41,141.49,6.24,748.4722
6605,32.0,94.42,6.77,1002.9567
6606,31.35,76.62,5.86,916.98676
6607,31.6,100.87,5.99,1230.4194
6608,25.16,131.36,5.71,735.7852
6609,16.04,152.5,6.17,578.55206
6610,16.03,152.5,6.56,577.0726
6611,21.25,141.28,6.19,747.50757
6612,30.34,109.77,6.34,1295.904
6613,-5.02,-172.3,6.43,873.3575
6614,-13.8,-157.19,6.11,1210.8799
6615,-6.13,-170.61,3.03,751.5122
6616,0.21,178.83,4.54,1035.89
6617,2.94,174.23,6.18,1497.0931
6618,31.36,98.51,5.75,1296.831
6619,26.94,123.6,6.23,968.37714
6620,6.93,167.56,5.94,1262.1879
6621,0.48,178.0,6.35,1099.429
6622,-13.2,-158.94,5.92,957.9529
6623,25.63,127.55,3.42,1314.9341
6624,-16.33,-152.99,5.78,1430.2885
6625,28.79,115.52,6.52,889.6534
6626,28.88,115.03,6.68,830.74554
6627,21.93,137.75,5.72,1352.7155
6628,-2.09,-178.03,4.83,1197.5842
6629,15.36,151.98,3.75,604.7444
6630,-4.94,-173.5,3.21,798.75903
6631,-6.54,-170.89,4.81,681.6342
6632,-13.06,-159.43,6.09,1025.297
6633,15.76,150.92,6.22,831.45087
6634,-18.8,-148.03,6.49,1277.1935
6635,-23.16,-137.57,6.07,1308.6907
6636,31.03,77.03,4.58,792.59436
6637,31.03,77.02,5.79,792.90375
6638,22.73,134.75,5.69,1281.5824
6639,14.7,152.5,6.47,712.3209
6640,-9.52,-166.21,6.11,1421.7671
6641,30.19,105.61,6.43,1010.86975
6642,22.16,136.03,6.12,1357.2615
6643,-7.1,-170.43,5.96,622.047
6644,24.44,129.56,5.12,1039.6868
6645,-1.88,-179.24,6.66,1095.2452
6646,-25.13,-132.15,6.35,1102.5369
6647,-4.22,-175.69,5.9,155.24857
6648,-4.04,-176.03,5.84,220.78738
6649,-7.92,-169.48,6.2,857.06256
6650,18.81,142.98,6.17,1348.297
6651,-3.98,-176.34,6.06,309.2185
6652,-4.45,-175.57,6.45,142.55862
6653,-4.76,-175.05,6.03,426.98804
6654,25.32,125.58,5.5,1185.5089
6655,22.86,132.77,5.98,1158.1434
6656,30.3,101.93,5.02,1240.5808
6657,-4.38,-175.86,6.17,86.4445
6658,-4.47,-175.72,5.6,86.288864
6659,12.61,155.09,6.35,1382.5974
6660,-4.48,-175.86,6.38,70.59907
6661,10.12,159.4,6.21,1405.2881
6662,-4.49,-175.9,5.96,81.13985
6663,-4.54,-175.84,6.42,80.596245
6664,29.82,104.64,6.68,1056.5328
6665,19.92,139.59,6.46,1274.097
6666,7.7,163.55,6.18,1789.6208
6667,13.67,152.71,5.95,857.5446
6668,-4.44,-176.21,5.96,204.49026
6669,28.06,113.94,6.46,666.96783
6670,15.71,148.22,5.77,1205.2001
6671,-5.57,-174.53,6.06,654.63513
6672,0.3,175.46,6.2,1192.7604
6673,27.88,113.99,6.04,646.8152
6674,29.22,106.56,6.38,893.68964
6675,-9.69,-167.76,4.86,1176.0568
6676,17.68,143.38,6.38,1373.9562
6677,27.66,113.91,5.16,689.7591
6678,-7.76,-171.35,6.43,759.1686
6679,3.16,170.08,6.52,1545.7533
6680,-1.65,178.01,5.8,1051.8411
6681,4.57,167.44,5.89,1553.3694
6682,-8.59,-170.18,4.88,939.3446
6683,-7.37,-172.48,6.29,1060.332
6684,12.55,152.84,5.82,714.20746
6685,23.19,128.57,5.46,1314.9602
6686,10.21,157.06,5.47,971.068
6687,21.83,132.16,5.58,833.41736
6688,30.23,94.83,3.75,1300.3633
6689,12.1,153.3,5.97,757.5009
6690,15.06,147.43,6.29,1237.5286
6691,-6.42,-174.57,5.74,731.47504
6692,-2.37,178.39,6.01,833.8253
6693,-3.19,179.64,5.16,681.51355
6694,-3.19,179.64,7.04,681.51355
6695,26.42,116.74,3.86,1317.7893
6696,16.93,143.11,6.36,1224.3032
6697,22.08,130.49,6.3,1024.2732
6698,6.98,161.83,3.34,1316.6501
6699,29.9,95.85,6.1,1287.9065
6700,-0.13,173.98,4.76,657.3364
6701,29.86,71.59,5.04,1293.4453
6702,28.17,107.84,6.02,880.9317
6703,23.77,125.09,3.7,1103.1667
6704,1.56,170.94,6.21,1275.4008
6705,29.22,100.94,2.23,1216.9965
6706,9.24,157.38,5.87,773.5753
6707,23.92,124.06,4.41,1062.0029
6708,-6.69,-175.28,6.3,601.7615
6709,11.66,152.41,6.37,694.1283
6710,9.59,156.27,4.62,981.49084
6711,25.69,117.63,6.0,1263.2804
6712,13.37,149.01,4.64,1137.1122
6713,18.72,137.38,4.67,1359.3054
6714,12.63,150.27,3.97,896.8098
6715,2.85,168.01,6.28,1356.5555
6716,-0.03,172.84,5.77,710.41486
6717,29.62,70.06,6.24,1042.9426
6718,27.84,107.62,6.48,857.0808
6719,14.09,147.19,6.34,1211.5262
6720,19.71,134.66,6.5,927.5604
6721,-27.14,-125.62,5.28,945.5727
6722,17.85,138.88,6.26,1232.1056
6723,11.64,151.62,4.45,710.05206
6724,-0.96,174.04,5.34,664.3423
6725,30.03,77.32,5.45,857.12646
6726,24.43,120.76,5.99,1114.3313
6727,-0.23,172.66,6.74,712.068
6728,27.66,107.55,5.67,861.95856
6729,20.29,132.5,5.18,477.94247
6730,20.29,132.5,4.96,477.94244
6731,-23.85,-138.15,5.86,1055.6101
6732,8.29,157.48,6.76,931.83734
6733,6.87,159.94,5.94,974.3714
6734,6.87,159.94,5.24,974.3714
6735,29.79,73.68,6.36,1568.9674
6736,-1.2,173.99,5.97,689.17664
6737,24.26,120.59,6.15,1069.88
6738,19.81,133.17,5.28,591.2704
6739,-7.0,-175.99,6.0,651.59973
6740,-19.84,-149.59,6.41,773.9969
6741,20.57,131.09,6.21,708.64813
6742,-3.98,178.42,4.69,740.3834
6743,-13.82,-163.33,3.66,1786.5013
6744,19.15,134.28,6.5,787.8343
6745,-19.59,-150.49,4.35,604.4713
6746,-4.54,179.08,2.99,753.31024
6747,11.29,150.73,6.14,718.16876
6748,-7.33,-176.04,5.95,694.2279
6749,-10.86,-169.45,5.77,935.78345
6750,-10.86,-169.45,5.77,935.78345
6751,-23.29,-140.49,5.85,1160.0807
6752,11.38,150.09,4.03,691.0099
6753,27.69,104.15,6.21,1271.4208
6754,20.48,129.89,6.34,1014.27405
6755,6.14,159.7,5.85,1114.2732
6756,7.82,156.52,5.77,981.563
6757,9.86,152.69,6.34,1256.5182
6758,15.51,141.31,7.04,1247.7769
6759,-12.19,-167.45,6.15,1007.5187
6760,-17.98,-155.07,6.38,1620.1664
6761,-19.17,-152.21,5.49,915.6328
6762,-0.44,171.07,6.28,948.7687
6763,19.44,132.08,6.15,519.91254
6764,25.56,113.22,6.52,1095.6547
6765,19.55,131.47,5.06,627.7907
6766,-4.02,177.11,4.57,935.17944
6767,25.97,111.21,6.34,1060.9247
6768,23.08,121.41,5.71,870.9484
6769,1.51,167.25,5.52,1290.8019
6770,13.74,144.18,4.64,1522.6642
6771,14.09,143.41,3.73,1474.705
6772,-8.17,-175.75,6.58,822.3306
6773,-2.74,174.41,6.61,1123.6588
6774,-22.54,-143.56,6.73,1577.3708
6775,22.3,123.03,5.04,798.1482
6776,15.5,140.08,6.63,1207.198
6777,-6.42,-179.32,6.43,1221.9585
6778,-13.35,-166.05,6.07,1322.1508
6779,21.59,124.81,3.83,1088.7886
6780,-5.49,178.9,5.53,970.2407
6781,20.6,127.46,5.86,1200.8391
6782,20.59,127.47,5.9,1200.5023
6783,-12.69,-167.5,4.53,1031.0499
6784,15.84,138.86,6.37,1134.6454
6785,2.67,164.21,6.39,1974.0303
6786,-10.62,-171.68,5.86,1002.80615
6787,18.42,132.58,4.36,714.8487
6788,-7.1,-178.45,6.16,1131.4446
6789,28.24,60.71,4.36,1547.9685
6790,27.52,101.41,6.29,1104.6456
6791,25.9,109.45,5.0,1199.9601
6792,27.29,102.63,6.32,1072.2557
6793,23.92,116.92,5.48,1031.5653
6794,18.1,133.32,5.1,857.0932
6795,11.13,148.28,5.73,893.00085
6796,-20.19,-150.71,6.47,494.22958
6797,10.66,149.03,5.69,657.20953
6798,-0.5,169.21,6.36,793.03064
6799,21.83,122.96,6.38,773.1086
6800,10.58,148.76,5.51,693.7341
6801,-2.45,172.54,4.98,1134.7504
6802,-4.98,177.1,6.51,783.17706
6803,16.4,136.61,6.09,1433.6758
6804,-10.97,-171.89,5.47,1057.542
6805,-20.11,-151.4,5.6,547.47546
6806,24.21,114.66,6.4,1051.0825
6807,23.56,116.73,5.58,1010.76587
6808,-22.05,-146.26,6.33,1966.6282
6809,28.91,68.22,6.04,927.1703
6810,28.9,68.22,5.68,927.0899
6811,28.14,60.3,5.79,1459.6691
6812,-1.6,170.0,3.86,538.30176
6813,6.64,155.05,6.59,1015.964
6814,22.29,119.73,5.88,1253.6134
6815,21.59,121.8,4.97,922.54285
6816,-2.02,170.52,5.44,747.1411
6817,27.55,97.46,5.95,1564.1328
6818,-12.67,-169.47,5.46,1005.9542
6819,-17.69,-158.39,5.33,1889.6488
6820,17.87,131.12,6.12,941.4054
6821,-15.73,-163.13,6.06,1665.2601
6822,-1.74,169.54,5.38,570.41595
6823,-1.58,169.24,5.95,584.79285
6824,24.38,111.65,6.36,876.1593
6825,-0.82,167.69,6.07,618.1453
6826,23.65,114.13,6.04,1060.0753
6827,28.26,90.57,6.49,1798.4767
6828,-20.81,-150.73,6.18,593.2668
6829,-24.38,-139.27,5.47,961.2808
6830,6.21,154.37,6.36,854.7745
6831,20.27,123.78,6.56,834.0964
6832,-9.68,-176.44,3.11,744.2251
6833,-8.47,-178.83,6.16,1011.1972
6834,8.95,148.99,6.01,956.22986
6835,-5.92,176.31,6.19,626.8513
6836,-5.74,175.99,6.4,635.2938
6837,-25.77,-133.74,5.95,1264.8645
6838,-0.56,166.37,5.75,802.8094
6839,-12.3,-171.47,6.3,1055.4968
6840,6.29,153.71,6.0,833.3263
6841,-1.13,167.3,6.54,548.6145
6842,-5.29,174.82,4.65,906.5875
6843,3.01,159.64,6.31,1361.453
6844,8.1,150.11,6.63,1356.2269
6845,24.12,110.42,5.59,1033.1726
6846,-4.75,173.47,6.51,997.6721
6847,24.92,107.18,6.29,1594.1443
6848,-1.47,167.3,6.84,557.91626
6849,27.31,94.79,6.37,1453.7604
6850,28.29,86.03,5.03,1457.102
6851,13.54,138.33,6.3,1380.4111
6852,15.33,134.24,5.99,1306.3391
6853,23.52,111.62,6.11,986.0419
6854,17.38,129.29,6.63,814.27045
6855,-20.4,-153.29,4.36,957.454
6856,-10.59,-176.07,6.45,686.38275
6857,10.46,144.21,5.39,1338.733
6858,-0.45,164.68,5.39,1364.9047
6859,-7.15,177.0,2.7,812.74884
6860,17.6,128.08,5.27,1120.21
6861,-4.99,172.56,6.25,976.4391
6862,-11.35,-175.12,5.1,880.5455
6863,-2.14,167.21,5.75,751.8051
6864,-6.71,175.65,6.16,776.66266
6865,28.4,81.07,5.95,1792.6875
6866,8.34,147.54,4.86,1091.7999
6867,19.38,122.91,5.99,681.50214
6868,16.4,130.37,4.95,862.3147
6869,5.36,153.09,3.26,830.77106
6870,-10.58,-176.99,5.34,582.00433
6871,-21.15,-151.84,6.14,687.9926
6872,21.55,116.48,4.33,1484.5826
6873,9.13,145.61,6.13,1006.2803
6874,-10.5,-177.44,5.55,599.61945
6875,-14.0,-170.22,5.25,883.10315
6876,19.23,122.63,5.63,708.61383
6877,18.86,123.6,5.12,711.4912
6878,1.57,159.39,6.33,1083.5559
6879,-9.81,-179.2,1.85,827.53925
6880,25.61,100.39,6.3,1120.0839
6881,0.69,160.96,5.73,1422.6152
6882,16.53,128.93,5.41,778.9708
6883,11.79,139.47,5.89,1747.5769
6884,2.03,158.19,4.68,1169.9281
6885,14.19,134.05,5.25,1154.5527
6886,25.07,102.1,6.4,1111.2523
6887,13.67,135.09,6.22,1098.2446
6888,-8.35,177.43,5.6,1107.8745
6889,-10.73,-177.83,6.15,709.18756
6890,4.44,153.39,6.38,1000.6683
6891,24.87,102.73,5.05,1252.6726
6892,2.67,156.42,6.31,1364.4082
6893,-9.94,-179.75,6.3,856.7462
6894,-16.02,-166.61,5.46,959.62415
6895,15.6,130.23,3.84,965.229
6896,-3.75,168.26,4.81,1210.0767
6897,-15.18,-168.67,3.51,796.0247
6898,5.16,151.51,6.15,949.91846
6899,-24.73,-140.58,5.89,1029.0099
6900,8.16,145.51,6.74,822.95325
6901,21.62,113.47,6.36,1197.2366
6902,9.36,142.79,5.65,1257.8204
6903,21.8,112.67,5.12,1141.6714
6904,17.51,124.7,6.27,1146.1456
6905,-16.68,-165.82,4.13,1114.7698
6906,12.32,136.4,6.37,1374.0536
6907,-8.47,176.31,5.92,978.68256
6908,-19.87,-157.57,5.76,1429.7837
6909,-7.02,173.45,6.31,585.0632
6910,-12.57,-175.33,5.64,499.60562
6911,25.44,98.14,6.32,1160.8364
6912,-26.5,-132.09,6.27,1124.8997
6913,-6.52,172.34,2.81,626.0408
6914,-7.15,173.53,6.27,604.1442
6915,-14.7,-170.84,6.36,798.2252
6916,-21.56,-152.82,4.64,924.35913
6917,18.2,122.24,5.83,827.8245
6918,5.48,149.66,5.21,1236.9778
6919,-3.02,165.55,6.2,880.452
6920,28.04,78.12,4.22,1191.9622
6921,-12.66,-175.54,6.63,459.3572
6922,-16.14,-167.68,5.7,773.8262
6923,26.44,92.12,4.98,1244.9331
6924,16.8,125.47,6.53,1354.0432
6925,6.96,146.41,6.07,812.6426
6926,-7.24,173.28,6.5,600.8982
6927,28.06,76.54,3.57,1250.4889
6928,8.03,144.19,5.73,1048.4752
6929,-6.73,172.05,6.59,689.12604
6930,-1.79,162.54,4.7,571.9577
6931,-14.23,-172.81,6.04,915.9788
6932,-1.92,162.49,5.96,511.76083
6933,-3.92,166.12,5.66,699.6723
6934,-15.93,-169.06,4.96,743.89465
6935,3.93,151.32,5.39,1004.918
6936,-10.49,178.89,5.34,1073.7224
6937,-15.01,-171.37,5.72,706.11694
6938,-15.91,-169.23,5.07,743.288
6939,-20.7,-156.54,6.44,1401.7496
6940,2.08,154.58,6.28,1262.5156
6941,6.6,145.87,6.69,833.60297
6942,-13.55,-174.99,5.16,478.1372
6943,15.19,127.68,5.9,988.6566
6944,-4.03,165.7,5.14,797.28107
6945,27.13,84.58,4.82,1089.2213
6946,-0.53,158.94,5.72,1201.3574
6947,-4.46,166.29,6.68,767.42944
6948,-13.74,-174.87,6.22,564.1566
6949,26.09,91.21,6.43,1250.3274
6950,13.72,130.45,6.5,1239.7318
6951,-14.8,-172.62,4.64,822.21875
6952,-13.33,-176.0,6.32,444.4575
6953,-13.33,-175.99,5.65,441.08926
6954,-18.91,-162.43,6.22,1792.7866
6955,12.02,134.04,5.77,943.5873
6956,-2.5,162.25,6.37,393.80157
6957,3.88,150.19,5.94,870.24396
6958,5.96,146.0,6.43,1021.1136
6959,-2.68,162.41,5.5,410.17392
6960,-11.05,178.65,5.28,1254.4304
6961,-7.1,170.48,5.49,753.37317
6962,-2.88,162.3,5.76,453.01767
6963,1.3,154.39,6.36,1187.0887
6964,-26.94,-130.43,7.16,1308.5487
6965,-7.31,170.58,6.51,732.4874
6966,14.42,127.61,5.84,1043.5629
6967,7.75,141.71,6.42,895.81647
6968,17.09,120.96,5.48,934.98785
6969,-5.96,167.46,6.48,919.52026
6970,-1.4,158.69,5.14,1367.9569
6971,17.11,120.59,6.59,898.57336
6972,-10.01,175.42,6.37,1586.537
6973,-0.17,156.24,3.85,1088.8616
6974,23.94,99.1,6.56,857.11926
6975,12.81,130.42,6.57,1298.9814
6976,8.6,139.18,6.4,1189.0608
6977,11.67,132.44,5.78,1105.8008
6978,24.99,93.8,4.77,1330.8823
6979,26.57,84.65,6.59,968.6462
6980,13.84,127.36,5.61,1097.9785
6981,11.0,133.5,6.21,1024.6649
6982,-24.95,-143.49,4.01,1457.0154
6983,23.73,98.77,5.36,800.7571
6984,18.05,116.96,6.1,1272.7361
6985,7.45,140.6,5.39,863.405
6986,-17.86,-167.62,5.86,962.05707
6987,6.31,142.78,5.45,983.0118
6988,-6.75,167.69,5.94,813.1811
6989,-3.44,161.05,6.47,843.3848
6990,-7.81,169.53,5.81,818.2268
6991,-16.17,-172.23,5.37,936.93176
6992,8.3,138.44,6.42,1370.7046
6993,2.94,148.92,5.75,1107.0739
6994,-26.29,-136.48,6.39,1753.6312
6995,10.4,134.08,6.29,1173.3763
6996,-23.39,-150.72,6.37,697.3564
6997,17.42,117.82,5.42,1080.11
6998,-6.8,167.27,5.86,773.869
6999,1.44,151.4,6.49,1431.8599
7000,2.41,149.56,6.66,986.7794
7001,19.24,112.56,0.03,706.5441
7002,6.9,140.65,6.4,873.8735
7003,20.72,108.1,6.2,1693.5076
7004,-23.5,-150.86,5.78,677.14136
7005,-18.28,-167.58,6.49,1002.23456
7006,27.61,71.09,5.64,1188.4363
7007,-1.02,155.3,5.84,664.9483
7008,5.02,143.72,6.38,1107.2808
7009,19.32,111.59,6.04,619.802
7010,5.91,141.81,6.28,940.6014
7011,-8.64,169.49,6.23,834.34564
7012,-23.76,-150.57,4.79,658.09625
7013,26.07,84.51,6.06,1010.5824
7014,-4.48,161.15,6.42,1152.2056
7015,-22.8,-154.54,6.04,1125.3848
7016,15.77,120.07,6.36,791.744
7017,19.49,110.23,6.25,820.38153
7018,25.43,87.73,5.74,1153.2379
7019,18.5,112.73,6.45,623.57446
7020,-2.1,156.17,4.72,852.88385
7021,-15.04,-177.21,5.13,1040.9006
7022,-21.66,-158.92,6.22,1757.6863
7023,-6.86,165.26,6.35,846.3391
7024,-1.27,154.37,6.15,710.6378
7025,27.73,64.73,6.17,1638.3567
7026,-14.47,-178.77,6.32,1157.1833
7027,-25.73,-141.87,6.06,1356.3052
7028,22.82,98.69,6.0,791.0322
7029,-14.08,-179.8,4.87,1263.2793
7030,15.74,119.19,6.41,708.1739
7031,-15.77,-176.0,5.43,1050.0038
7032,-2.02,155.33,4.9,693.2876
7033,16.83,116.13,6.47,1073.4908
7034,-1.43,154.0,6.31,706.8623
7035,-9.76,170.27,5.83,1141.2859
7036,-24.14,-150.43,5.73,691.1929
7037,-19.8,-165.91,6.54,1077.6235
7038,-8.12,166.56,6.36,807.433
7039,-10.77,172.0,3.17,1322.9614
7040,2.41,145.99,5.02,1443.1482
7041,18.26,111.59,6.45,294.4904
7042,25.09,87.4,6.09,1087.6577
7043,17.22,114.26,6.01,836.3043
7044,15.43,118.71,5.7,610.08124
7045,-7.65,165.22,6.42,609.71423
7046,-8.94,167.72,5.37,904.7864
7047,11.92,126.49,6.31,982.7723
7048,3.83,142.84,5.83,1158.1182
7049,23.29,95.06,5.04,1055.3479
7050,-16.54,-175.51,5.24,1140.6537
7051,18.2,111.15,5.06,194.14786
7052,18.2,111.15,6.02,194.14786
7053,18.17,111.21,5.14,189.67894
7054,18.17,111.21,5.37,189.67894
7055,-3.56,156.62,5.71,963.8256
7056,17.38,113.15,4.36,636.5917
7057,17.37,113.15,5.73,636.9876
7058,11.05,127.89,6.51,953.26
7059,0.67,148.49,5.9,1289.2869
7060,22.74,96.78,6.11,778.74176
7061,10.43,129.21,4.19,989.8606
7062,-17.92,-172.4,5.49,980.7097
7063,-1.22,151.78,4.22,985.8335
7064,12.9,123.5,4.83,1400.103
7065,-18.76,-170.33,5.81,1008.54333
7066,-1.72,152.6,5.2,790.6371
7067,9.42,130.79,6.17,871.8166
7068,-17.95,-172.69,5.61,965.683
7069,9.12,131.24,4.36,941.4509
7070,-14.66,178.94,6.62,1435.4973
7071,22.81,95.64,6.23,917.3238
7072,-7.79,164.02,6.47,845.426
7073,18.48,109.27,6.07,823.23425
7074,-23.87,-153.61,4.22,1033.5778
7075,24.36,89.15,5.99,1098.5131
7076,2.69,143.68,6.21,1130.4574
7077,-8.21,164.43,6.75,714.0156
7078,-8.74,165.5,5.24,747.10156
7079,11.14,126.21,6.15,893.5993
7080,19.98,104.36,6.52,1496.4451
7081,14.57,118.52,6.06,515.35376
7082,26.18,78.56,6.44,1170.6418
7083,-2.3,152.53,5.99,828.422
7084,22.03,97.55,5.88,780.0252
7085,0.79,146.53,6.25,1303.4536
7086,9.22,130.0,5.88,859.44196
7087,-21.27,-164.16,5.17,865.1741
7088,-9.78,167.05,6.61,643.83154
7089,-3.35,154.24,6.8,1037.9684
7090,20.74,101.52,6.4,930.96326
7091,11.58,124.7,6.59,1162.1658
7092,-19.51,-169.73,5.54,864.9831
7093,-21.3,-164.37,6.31,833.62726
7094,-4.34,155.84,5.83,907.8156
7095,-20.18,-167.99,6.19,1002.43567
7096,20.55,101.8,6.12,954.469
7097,-19.6,-169.78,6.19,891.691
7098,14.17,118.49,6.64,611.44336
7099,5.13,137.35,6.55,1721.2256
7100,14.63,117.36,5.91,517.5999
7101,-1.5,150.03,6.1,1289.7625
7102,14.5,117.6,5.25,479.94354
7103,-12.01,171.04,6.29,1038.2949
7104,-13.16,173.57,6.13,1247.5704
7105,-13.72,174.84,6.63,1246.0051
7106,14.78,116.81,3.45,636.2378
7107,-25.39,-148.29,4.44,930.1294
7108,-20.88,-166.53,6.6,994.76904
7109,6.19,134.52,6.14,1310.7385
7110,-4.7,155.43,6.34,1042.2015
7111,-24.54,-153.08,6.48,1130.0535
7112,12.65,121.0,6.18,1399.3635
7113,9.41,127.73,5.48,1021.6307
7114,-10.1,166.0,5.69,640.43005
7115,15.72,113.65,6.09,705.7984
7116,-10.72,167.26,4.83,466.75037
7117,26.39,74.89,5.27,1158.0283
7118,17.43,108.92,6.28,582.1944
7119,-7.75,160.67,5.1,1234.7523
7120,-10.89,167.09,4.99,444.3956
7121,-12.43,170.44,2.02,946.38153
7122,-18.85,-173.85,5.36,944.78784
7123,21.33,97.35,5.51,886.29694
7124,26.5,73.39,5.35,866.4499
7125,23.14,90.69,4.66,1106.7927
7126,-8.26,161.29,5.79,1145.5292
7127,-24.18,-155.92,5.14,1543.7468
7128,-11.29,167.47,5.93,549.52905
7129,-17.02,-179.16,5.38,651.42596
7130,-25.59,-148.98,6.01,938.335
7131,15.49,113.07,5.58,677.8875
7132,11.76,121.57,5.62,1157.4246
7133,9.42,126.37,4.59,909.8159
7134,-22.35,-163.57,4.87,991.9354
7135,2.12,140.72,5.57,1205.0138
7136,-18.08,-176.8,6.31,970.4307
7137,20.4,99.57,4.92,870.174
7138,17.0,108.92,7.3,514.9227
7139,15.32,113.07,4.3,722.58215
7140,14.11,115.82,6.02,737.0183
7141,0.85,142.78,4.62,842.6753
7142,0.85,142.78,4.98,842.67523
7143,-1.92,148.11,6.22,1381.6555
7144,0.02,144.3,6.15,855.7702
7145,-10.5,165.01,5.08,799.51855
7146,17.03,108.51,5.44,571.58716
7147,7.11,130.46,6.63,752.84247
7148,7.15,130.35,5.69,733.25684
7149,-3.91,151.64,4.83,1078.8767
7150,-10.78,165.39,3.51,690.7441
7151,-14.96,174.63,6.12,1024.0553
7152,-17.32,-179.54,4.87,487.90393
7153,22.31,92.59,6.22,877.4607
7154,19.56,101.34,5.77,890.749
7155,-12.48,168.83,6.62,776.923
7156,-18.27,-177.2,6.49,894.8873
7157,17.79,106.19,4.04,1499.8467
7158,-0.14,144.15,5.57,803.2577
7159,-11.52,166.64,6.14,534.9133
7160,26.93,68.36,6.39,1230.4276
7161,-26.23,-146.72,5.88,844.5508
7162,13.27,116.65,5.22,561.9645
7163,1.3,140.72,6.21,1115.2684
7164,-10.06,162.88,6.37,921.3439
7165,6.36,130.79,5.38,940.0431
7166,-7.55,157.67,5.53,1749.8286
7167,4.7,133.84,5.89,910.50146
7168,-12.94,168.69,6.36,730.7665
7169,-17.73,-179.76,6.69,391.6456
7170,-17.74,-179.76,6.4,391.42603
7171,7.34,128.55,6.5,734.2406
7172,4.5,134.06,5.23,916.84863
7173,2.88,137.15,6.75,1374.323
7174,15.21,111.49,5.89,957.6515
7175,22.02,92.13,5.66,793.3341
7176,5.04,132.7,4.02,994.8626
7177,-19.6,-175.04,6.23,795.4691
7178,12.81,116.68,3.24,542.70074
7179,16.0,109.12,6.22,601.0261
7180,25.36,77.85,4.82,1224.004
7181,9.94,122.59,5.27,986.1836
7182,-12.26,166.47,6.24,727.01044
7183,8.41,125.68,6.29,866.75793
7184,22.04,91.67,6.46,814.5071
7185,15.36,110.49,6.41,960.8179
7186,-9.1,159.65,6.32,963.24634
7187,23.95,84.32,5.63,1278.145
7188,-19.83,-174.91,4.75,815.7916
7190,-22.64,-165.82,5.93,968.09454
7191,23.18,87.32,6.45,1356.021
7192,12.38,117.09,4.93,647.0319
7193,-4.89,151.02,4.02,801.598
7194,-15.35,173.16,2.6,944.9851
7195,-13.32,168.4,5.65,787.22974
7196,19.57,99.16,6.3,685.77747
7197,-18.57,-178.75,5.74,666.8809
7198,6.63,128.74,6.39,697.4717
7199,26.1,72.93,6.22,787.12177
7200,7.25,127.33,6.69,677.67523
7201,15.73,109.0,6.65,641.5392
7202,9.65,122.38,5.69,953.93713
7203,-11.12,163.13,6.05,581.72156
7204,12.89,115.47,6.01,620.03186
7205,-11.07,163.0,6.37,572.04596
7206,9.05,123.51,6.72,993.048
7207,7.78,125.99,6.4,717.0149
7208,1.4,138.37,6.3,1174.1147
7209,-4.23,149.06,5.42,936.3302
7210,19.29,99.36,5.38,678.33264
7211,-16.16,174.12,5.5,1078.5786
7212,12.65,115.56,6.39,621.49097
7213,-23.35,-164.54,5.16,993.6825
7214,-1.86,144.07,5.83,1023.4112
7215,17.86,102.85,5.01,1482.3883
7216,6.41,128.23,6.09,734.52625
7217,-12.51,165.29,3.77,863.61914
7218,20.86,94.17,5.48,1216.3484
7219,-1.31,142.65,6.73,1097.6638
7220,-5.47,150.67,6.9,793.202
7221,-26.76,-147.17,5.33,727.6294
7222,6.95,126.7,6.52,697.5864
7223,-22.36,-168.8,5.97,1439.7692
7224,24.65,79.69,6.52,1321.9078
7225,-4.84,149.12,5.42,845.38574
